desertion_no,notice_no,process_state,happen_dt,happen_place,up_kind_nm,kind_nm,kind_full_nm,color_cd,age,weight,sex_cd,neuter_yn,special_mark,care_nm,care_tel,care_addr,org_nm,care_reg_no,notice_sdt,notice_edt,upd_tm,photo_urls,photo_local_paths
450650202602162,제주-제주-2026-02086,보호중,20260909,제주시 애월읍 고성남1길27,개,믹스견,[개] 믹스견,기타(블랙탄),2026(년생),10.4(Kg),F,U,개체관리번호 1677 - 7개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,350650201200001,20260910,20260921,2026-09-10 09:24:24.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/20260910090928.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/20260910090963.jpg,images/450650202602162_0.jpg|images/450650202602162_1.jpg
450650202602161,제주-제주-2026-02085,보호중,20260909,제주시 조천읍 대흘리2445,개,믹스견,[개] 믹스견,갈색,2026(60일미만)(년생),3.3(Kg),F,N,개체관리번호 1676 - 2개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,350650201200001,20260910,20260921,2026-09-10 09:24:03.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609100909223.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609100909238.jpg,images/450650202602161_0.jpg|images/450650202602161_1.jpg
448567202601266,경남-창원1-2026-00648,보호중,20260909,의창구 대산면 가술리 1074,개,믹스견,[개] 믹스견,옅은 황색,2026(60일미만)(년생),0.8(Kg),F,N,"대형 포획틀 포획, 26년 8월생 추정, 모견과 함께 입소, 수유 중",창원동물보호센터,055-225-5701,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,경상남도 창원시 의창성산구,348527200900001,20260910,20260921,2026-09-10 17:04:44.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101609571.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101609633.jpg,images/448567202601266_0.jpg|images/448567202601266_1.jpg
448567202601265,경남-창원1-2026-00647,보호중,20260909,의창구 대산면 가술리 1074,개,믹스견,[개] 믹스견,흰색,2024(년생),5(Kg),F,N,"대형 포획틀 포획, 착용품 없음, 양쪽 눈 체리아이, 자견 1두와 함께 입소",창원동물보호센터,055-225-5701,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,경상남도 창원시 의창성산구,348527200900001,20260910,20260921,2026-09-10 17:04:44.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101609958[2].jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/20260910160927[1].jpg,images/448567202601265_0.jpg|images/448567202601265_1.jpg
448567202601264,경남-창원1-2026-00646,보호중,20260909,마산회원구 합성동 389 주변 텃밭,개,믹스견,[개] 믹스견,엷은 황갈색&흰색,2026(60일미만)(년생),0.4(Kg),F,N,"26년 9월 7일생 추정, 모견+남매들과 함께 입소, 수유 중",창원동물보호센터,055-225-5701,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,경상남도 창원시 의창성산구,348527200900001,20260910,20260921,2026-09-10 17:04:43.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101609787[1].jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101609848.jpg,images/448567202601264_0.jpg|images/448567202601264_1.jpg
448567202601263,경남-창원1-2026-00645,보호중,20260909,마산회원구 합성동 389 주변 텃밭,개,믹스견,[개] 믹스견,옅은 황색,2026(60일미만)(년생),0.5(Kg),F,N,"26년 9월 7일생 추정, 모견+남매들과 함께 입소, 수유 중",창원동물보호센터,055-225-5701,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,경상남도 창원시 의창성산구,348527200900001,20260910,20260921,2026-09-10 17:04:43.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101609521.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101609585[1].jpg,images/448567202601263_0.jpg|images/448567202601263_1.jpg
448567202601262,경남-창원1-2026-00644,보호중,20260909,마산회원구 합성동 389 주변 텃밭,개,믹스견,[개] 믹스견,옅은 황색,2026(60일미만)(년생),0.5(Kg),M,N,"26년 9월 7일생 추정, 모견+남매들과 함께 입소, 수유 중",창원동물보호센터,055-225-5701,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,경상남도 창원시 의창성산구,348527200900001,20260910,20260921,2026-09-10 17:04:43.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/20260910160949[1].jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101609111[1].jpg,images/448567202601262_0.jpg|images/448567202601262_1.jpg
448567202601261,경남-창원1-2026-00643,보호중,20260909,마산회원구 합성동 389 주변 텃밭,개,믹스견,[개] 믹스견,옅은 황색,2026(60일미만)(년생),0.6(Kg),F,N,"26년 9월 7일생 추정, 모견+남매들과 함께 입소, 수유 중",창원동물보호센터,055-225-5701,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,경상남도 창원시 의창성산구,348527200900001,20260910,20260921,2026-09-10 17:04:43.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101609712.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101609774.jpg,images/448567202601261_0.jpg|images/448567202601261_1.jpg
448567202601260,경남-창원1-2026-00642,보호중,20260909,마산회원구 합성동 389 주변 텃밭,개,믹스견,[개] 믹스견,옅은 황색,2024(년생),13(Kg),F,N,"착용품 없음, 짧은 다리, 목줄 했던 흔적 있음, 자견 4두와 함께 입소",창원동물보호센터,055-225-5701,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,경상남도 창원시 의창성산구,348527200900001,20260910,20260921,2026-09-10 17:04:43.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101609917.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101609981[1].jpg,images/448567202601260_0.jpg|images/448567202601260_1.jpg
448535202601145,경남-김해-2026-00757,보호중,20260909,김해시 장유 119,개,믹스견,[개] 믹스견,흰색,2023(년생),10(Kg),M,U,김해시-757,(사)동물보호관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,경상남도 김해시,348535202400001,20260910,20260921,2026-09-10 11:08:32.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/20260910090969.png|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609100909556.png,images/448535202601145_0.png|images/448535202601145_1.png
445468202602365,전북-익산-2026-01201,보호중,20260909,익산시 삼기면 황금로 342-17,개,믹스견,[개] 믹스견,갈색&흰색,2026(60일미만)(년생),0.4(Kg),F,N,생후 5일 되었으며 수유가 필요함,익산유기동물보호소,063-855-1214,전북특별자치도 익산시 삼기면 황금로 342-17  ,전북특별자치도 익산시,345468201200001,20260910,20260921,2026-09-10 09:03:50.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609091809484.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609091809528.jpg,images/445468202602365_0.jpg|images/445468202602365_1.jpg
444459202600243,충남-청양-2026-00053,보호중,20260909,운곡면 모곡리 일원,개,믹스견,[개] 믹스견,노란색,2022(년생),7(Kg),F,U,발견 당시 파란색 목줄 착용 사람을 매우 경계함,청양보호소,041-940-2974,충청남도 청양군 대치면 청산로 446-17 (대치면) ,충청남도 청양군,344459202000001,20260910,20260921,2026-09-09 17:34:42.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609091709103[1].jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609091709140[1].jpg,images/444459202600243_0.jpg|images/444459202600243_1.jpg
444452202601767,충남-아산-2026-00338,보호중,20260909,둔포면 이화동길91,개,믹스견,[개] 믹스견,갈색&흰색,2024(년생),16(Kg),F,U,"26-1767호(관리)338호(공고)/심장사상충 양성/발견당시 빨간색 하네스,리드줄 착용",아산동물복지지원센터,041-530-6200,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시,344452202300001,20260910,20260921,2026-09-10 13:21:44.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/20260910130923.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/20260910130942.jpg,images/444452202601767_0.jpg|images/444452202601767_1.jpg
443444202600335,충북-영동-2026-00141,보호중,20260909,추풍령면 관리1길12,개,믹스견,[개] 믹스견,황갈색,2026(년생),2.9(Kg),F,N,"미등록, 예민함",최종주동물병원,043-744-4209,"충청북도 영동군 영동읍 계산로 54 (영동읍, 최종주동물병원) ",충청북도 영동군,343444200900002,20260910,20260921,2026-09-10 10:13:28.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101009808.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101009841.jpg,images/443444202600335_0.jpg|images/443444202600335_1.jpg
443444202600334,충북-영동-2026-00140,보호중,20260909,추풍령면 관리1길12,개,믹스견,[개] 믹스견,황갈색,2026(년생),2.7(Kg),F,N,"미등록, 매우 예민함",최종주동물병원,043-744-4209,"충청북도 영동군 영동읍 계산로 54 (영동읍, 최종주동물병원) ",충청북도 영동군,343444200900002,20260910,20260921,2026-09-10 10:13:14.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/20260910100953.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/20260910100982.jpg,images/443444202600334_0.jpg|images/443444202600334_1.jpg
443444202600333,충북-영동-2026-00139,보호중,20260909,추풍령면 관리1길12,개,믹스견,[개] 믹스견,검정색,2023(년생),6.8(Kg),F,N,"미등록, 매우 난폭함",최종주동물병원,043-744-4209,"충청북도 영동군 영동읍 계산로 54 (영동읍, 최종주동물병원) ",충청북도 영동군,343444200900002,20260910,20260921,2026-09-10 10:12:56.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101009598.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101009629.jpg,images/443444202600333_0.jpg|images/443444202600333_1.jpg
442419202600754,강원-원주-2026-00386,보호중,20260909,단구 강변로,개,믹스견,[개] 믹스견,흰색,2022(년생),18(Kg),M,N,"털갈이중, 인중, 꼬리부분 크림색, 순둥이",원주시동물보호센터,033-731-1119,강원특별자치도 원주시 호저면 칠봉로 109-17  ,강원특별자치도 원주시,342419200900001,20260910,20260921,2026-09-10 10:27:06.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101009857.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101009886.jpg,images/442419202600754_0.jpg|images/442419202600754_1.jpg
442419202600753,강원-원주-2026-00385,보호중,20260909,거장2차단지내,개,말티즈,[개] 말티즈,흰색,2019(년생),3.6(Kg),M,Y,"우측눈 시력상실, 부분미용",원주시동물보호센터,033-731-1119,강원특별자치도 원주시 호저면 칠봉로 109-17  ,강원특별자치도 원주시,342419200900001,20260910,20260921,2026-09-10 09:14:55.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609100909501.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609100909524.jpg,images/442419202600753_0.jpg|images/442419202600753_1.jpg
441409202600972,경기-김포-2026-00388,보호중,20260909,경기 김포시 모담공원로 131 (운양동),개,믹스견,[개] 믹스견,검정&흰색,2018(년생),4.7(Kg),F,U,겁. 경계. 방어적 입질. 눈곱. 치석. 분홍 바탕 동물 그림 하네스. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 김포시,341409201400001,20260910,20260921,2026-09-10 15:45:32.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101509204[1].jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101509220.jpg,images/441409202600972_0.jpg|images/441409202600972_1.jpg
441408202601726,경기-안성-2026-00486,보호중,20260909,삼죽면 밤고개길 79-119,개,믹스견,[개] 믹스견,갈색&흰색,2026(60일미만)(년생),1.54(Kg),M,N,"4마리 같이 들어옴, 순함 ",안성시동물보호센터,031-673-5493,경기도 안성시 보개원삼로 157 (가사동) 미래동물병원,경기도 안성시,341408200900001,20260910,20260921,2026-09-10 11:45:52.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101109936.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101109976.jpg,images/441408202601726_0.jpg|images/441408202601726_1.jpg
441408202601725,경기-안성-2026-00485,보호중,20260909,삼죽면 밤고개길 79-119,개,믹스견,[개] 믹스견,크림색,2026(60일미만)(년생),1.54(Kg),F,N,"4마리 같이 들어옴, 순함 ",안성시동물보호센터,031-673-5493,경기도 안성시 보개원삼로 157 (가사동) 미래동물병원,경기도 안성시,341408200900001,20260910,20260921,2026-09-10 11:26:38.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101109796.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101109839.jpg,images/441408202601725_0.jpg|images/441408202601725_1.jpg
441408202601724,경기-안성-2026-00484,보호중,20260909,삼죽면 밤고개길 79-119,개,믹스견,[개] 믹스견,크림색,2026(60일미만)(년생),1.52(Kg),M,N,"4마리 같이 들어옴, 순함 ",안성시동물보호센터,031-673-5493,경기도 안성시 보개원삼로 157 (가사동) 미래동물병원,경기도 안성시,341408200900001,20260910,20260921,2026-09-10 11:26:38.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101109427.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101109471.jpg,images/441408202601724_0.jpg|images/441408202601724_1.jpg
441408202601723,경기-안성-2026-00483,보호중,20260909,삼죽면 밤고개길 79-119,개,믹스견,[개] 믹스견,흰색,2026(60일미만)(년생),1.24(Kg),M,N,"4마리 같이 들어옴, 순함 ",안성시동물보호센터,031-673-5493,경기도 안성시 보개원삼로 157 (가사동) 미래동물병원,경기도 안성시,341408200900001,20260910,20260921,2026-09-10 11:26:38.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101109563.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101109590.jpg,images/441408202601723_0.jpg|images/441408202601723_1.jpg
441399202601486,경기-남양주-2026-00387,보호중,20260909,오남119,개,믹스견,[개] 믹스견,갈색,2026(년생),9.1(Kg),M,N,착하고 사람 손길을 잘 따름,남양주시동물보호센터,031-590-2785,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시,341399202200002,20260910,20260921,2026-09-10 14:35:56.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101409387.png|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/09/202609101409414.png,images/441399202601486_0.png|images/441399202601486_1.png
