split,filename,relpath,dog_id,camera,sequence,frame,width,height,aspect_ratio,filesize_bytes
gallery,20_c2s2_5.jpg,gallery/20_c2s2_5.jpg,20,2,2,5,121,211,0.5735,6276
gallery,20_c3s1_2.jpg,gallery/20_c3s1_2.jpg,20,3,1,2,126,209,0.6029,5999
gallery,20_c3s2_4.jpg,gallery/20_c3s2_4.jpg,20,3,2,4,160,211,0.7583,7652
gallery,20_c4s2_3.jpg,gallery/20_c4s2_3.jpg,20,4,2,3,149,212,0.7028,5722
gallery,20_c5s2_6.jpg,gallery/20_c5s2_6.jpg,20,5,2,6,118,216,0.5463,5746
gallery,20_c6s5_7.jpg,gallery/20_c6s5_7.jpg,20,6,5,7,106,214,0.4953,5424
gallery,23_c1s2_6.jpg,gallery/23_c1s2_6.jpg,23,1,2,6,101,165,0.6121,8743
gallery,23_c1s3_0.jpg,gallery/23_c1s3_0.jpg,23,1,3,0,92,156,0.5897,10654
gallery,23_c2s1_0.jpg,gallery/23_c2s1_0.jpg,23,2,1,0,176,166,1.0602,7465
gallery,23_c3s1_1.jpg,gallery/23_c3s1_1.jpg,23,3,1,1,108,187,0.5775,7224
gallery,23_c3s1_5.jpg,gallery/23_c3s1_5.jpg,23,3,1,5,114,159,0.717,8251
gallery,23_c4s4_4.jpg,gallery/23_c4s4_4.jpg,23,4,4,4,189,175,1.08,13793
gallery,23_c4s4_7.jpg,gallery/23_c4s4_7.jpg,23,4,4,7,158,212,0.7453,8946
gallery,23_c4s5_3.jpg,gallery/23_c4s5_3.jpg,23,4,5,3,107,159,0.673,4844
gallery,23_c6s1_1.jpg,gallery/23_c6s1_1.jpg,23,6,1,1,203,254,0.7992,23046
gallery,23_c6s2_4.jpg,gallery/23_c6s2_4.jpg,23,6,2,4,120,180,0.6667,12880
gallery,23_c6s4_6.jpg,gallery/23_c6s4_6.jpg,23,6,4,6,229,207,1.1063,11832
gallery,31_c2s2_14.jpg,gallery/31_c2s2_14.jpg,31,2,2,14,366,411,0.8905,19198
gallery,31_c2s6_11.jpg,gallery/31_c2s6_11.jpg,31,2,6,11,369,407,0.9066,19454
gallery,31_c3s1_10.jpg,gallery/31_c3s1_10.jpg,31,3,1,10,163,247,0.6599,6719
gallery,31_c4s1_6.jpg,gallery/31_c4s1_6.jpg,31,4,1,6,173,239,0.7238,6931
gallery,31_c4s4_8.jpg,gallery/31_c4s4_8.jpg,31,4,4,8,153,251,0.6096,6868
gallery,31_c6s3_9.jpg,gallery/31_c6s3_9.jpg,31,6,3,9,164,245,0.6694,6844
gallery,32_c1s4_8.jpg,gallery/32_c1s4_8.jpg,32,1,4,8,353,347,1.0173,14940
gallery,32_c2s6_3.jpg,gallery/32_c2s6_3.jpg,32,2,6,3,434,392,1.1071,19931
gallery,32_c2s6_5.jpg,gallery/32_c2s6_5.jpg,32,2,6,5,415,337,1.2315,13333
gallery,32_c3s1_1.jpg,gallery/32_c3s1_1.jpg,32,3,1,1,381,394,0.967,16929
gallery,32_c4s3_4.jpg,gallery/32_c4s3_4.jpg,32,4,3,4,422,426,0.9906,17828
gallery,32_c4s6_0.jpg,gallery/32_c4s6_0.jpg,32,4,6,0,272,399,0.6817,10811
gallery,32_c6s1_2.jpg,gallery/32_c6s1_2.jpg,32,6,1,2,411,396,1.0379,17040
gallery,32_c6s4_7.jpg,gallery/32_c6s4_7.jpg,32,6,4,7,378,347,1.0893,13999
gallery,34_c2s1_6.jpg,gallery/34_c2s1_6.jpg,34,2,1,6,245,219,1.1187,11702
gallery,34_c2s2_3.jpg,gallery/34_c2s2_3.jpg,34,2,2,3,398,361,1.1025,21211
gallery,34_c2s3_7.jpg,gallery/34_c2s3_7.jpg,34,2,3,7,224,182,1.2308,6078
gallery,34_c2s4_9.jpg,gallery/34_c2s4_9.jpg,34,2,4,9,72,174,0.4138,3322
gallery,34_c3s4_2.jpg,gallery/34_c3s4_2.jpg,34,3,4,2,66,164,0.4024,3224
gallery,34_c5s3_8.jpg,gallery/34_c5s3_8.jpg,34,5,3,8,90,131,0.687,2620
gallery,35_c2s1_5.jpg,gallery/35_c2s1_5.jpg,35,2,1,5,301,243,1.2387,26899
gallery,35_c2s2_9.jpg,gallery/35_c2s2_9.jpg,35,2,2,9,246,149,1.651,12776
gallery,35_c3s2_2.jpg,gallery/35_c3s2_2.jpg,35,3,2,2,291,241,1.2075,30280
gallery,35_c3s4_3.jpg,gallery/35_c3s4_3.jpg,35,3,4,3,364,267,1.3633,35767
gallery,35_c5s3_6.jpg,gallery/35_c5s3_6.jpg,35,5,3,6,254,219,1.1598,20040
gallery,36_c1s4_3.jpg,gallery/36_c1s4_3.jpg,36,1,4,3,134,115,1.1652,4249
gallery,36_c1s4_6.jpg,gallery/36_c1s4_6.jpg,36,1,4,6,151,146,1.0342,4788
gallery,36_c1s6_9.jpg,gallery/36_c1s6_9.jpg,36,1,6,9,106,276,0.3841,11726
gallery,36_c2s1_7.jpg,gallery/36_c2s1_7.jpg,36,2,1,7,181,136,1.3309,5619
gallery,36_c4s1_4.jpg,gallery/36_c4s1_4.jpg,36,4,1,4,135,132,1.0227,4039
gallery,36_c5s5_8.jpg,gallery/36_c5s5_8.jpg,36,5,5,8,89,264,0.3371,11710
gallery,36_c6s4_5.jpg,gallery/36_c6s4_5.jpg,36,6,4,5,152,217,0.7005,14501
gallery,37_c1s3_4.jpg,gallery/37_c1s3_4.jpg,37,1,3,4,118,133,0.8872,2915
gallery,37_c2s1_2.jpg,gallery/37_c2s1_2.jpg,37,2,1,2,161,199,0.809,5711
gallery,37_c2s3_1.jpg,gallery/37_c2s3_1.jpg,37,2,3,1,201,235,0.8553,5863
gallery,37_c2s4_3.jpg,gallery/37_c2s4_3.jpg,37,2,4,3,137,165,0.8303,3971
gallery,38_c3s1_5.jpg,gallery/38_c3s1_5.jpg,38,3,1,5,269,174,1.546,8983
gallery,38_c3s1_9.jpg,gallery/38_c3s1_9.jpg,38,3,1,9,338,471,0.7176,27929
gallery,38_c5s4_3.jpg,gallery/38_c5s4_3.jpg,38,5,4,3,229,303,0.7558,8042
gallery,38_c5s5_4.jpg,gallery/38_c5s5_4.jpg,38,5,5,4,272,222,1.2252,7939
gallery,38_c6s4_2.jpg,gallery/38_c6s4_2.jpg,38,6,4,2,154,371,0.4151,5002
gallery,39_c1s6_3.jpg,gallery/39_c1s6_3.jpg,39,1,6,3,123,169,0.7278,4594
gallery,39_c3s5_5.jpg,gallery/39_c3s5_5.jpg,39,3,5,5,112,184,0.6087,6472
gallery,39_c4s4_9.jpg,gallery/39_c4s4_9.jpg,39,4,4,9,200,212,0.9434,5727
gallery,39_c4s5_8.jpg,gallery/39_c4s5_8.jpg,39,4,5,8,223,246,0.9065,8903
gallery,39_c6s3_2.jpg,gallery/39_c6s3_2.jpg,39,6,3,2,125,179,0.6983,3750
gallery,3_c1s2_1.jpg,gallery/3_c1s2_1.jpg,3,1,2,1,345,322,1.0714,20069
gallery,3_c1s3_3.jpg,gallery/3_c1s3_3.jpg,3,1,3,3,201,183,1.0984,5616
gallery,3_c1s4_5.jpg,gallery/3_c1s4_5.jpg,3,1,4,5,196,182,1.0769,5593
gallery,3_c1s5_7.jpg,gallery/3_c1s5_7.jpg,3,1,5,7,240,195,1.2308,11378
gallery,3_c1s6_8.jpg,gallery/3_c1s6_8.jpg,3,1,6,8,329,312,1.0545,29232
gallery,3_c2s3_9.jpg,gallery/3_c2s3_9.jpg,3,2,3,9,324,345,0.9391,45768
gallery,3_c4s6_6.jpg,gallery/3_c4s6_6.jpg,3,4,6,6,112,95,1.1789,2423
gallery,3_c5s1_4.jpg,gallery/3_c5s1_4.jpg,3,5,1,4,188,182,1.033,5693
gallery,3_c6s4_2.jpg,gallery/3_c6s4_2.jpg,3,6,4,2,260,256,1.0156,9772
gallery,40_c1s2_2.jpg,gallery/40_c1s2_2.jpg,40,1,2,2,79,205,0.3854,3446
gallery,40_c2s5_1.jpg,gallery/40_c2s5_1.jpg,40,2,5,1,240,248,0.9677,9578
gallery,40_c3s4_6.jpg,gallery/40_c3s4_6.jpg,40,3,4,6,146,308,0.474,4034
gallery,40_c4s3_3.jpg,gallery/40_c4s3_3.jpg,40,4,3,3,269,115,2.3391,6423
gallery,40_c4s6_8.jpg,gallery/40_c4s6_8.jpg,40,4,6,8,295,248,1.1895,21091
gallery,40_c6s1_5.jpg,gallery/40_c6s1_5.jpg,40,6,1,5,272,301,0.9037,6356
gallery,40_c6s1_9.jpg,gallery/40_c6s1_9.jpg,40,6,1,9,221,213,1.0376,10999
gallery,40_c6s4_4.jpg,gallery/40_c6s4_4.jpg,40,6,4,4,130,220,0.5909,9536
gallery,41_c2s3_1.jpg,gallery/41_c2s3_1.jpg,41,2,3,1,114,149,0.7651,3417
gallery,41_c3s1_2.jpg,gallery/41_c3s1_2.jpg,41,3,1,2,200,371,0.5391,20932
gallery,41_c3s5_5.jpg,gallery/41_c3s5_5.jpg,41,3,5,5,217,264,0.822,19762
gallery,41_c6s3_3.jpg,gallery/41_c6s3_3.jpg,41,6,3,3,197,321,0.6137,19087
gallery,41_c6s5_7.jpg,gallery/41_c6s5_7.jpg,41,6,5,7,111,226,0.4912,8813
gallery,41_c6s6_0.jpg,gallery/41_c6s6_0.jpg,41,6,6,0,83,180,0.4611,2834
gallery,42_c4s1_3.jpg,gallery/42_c4s1_3.jpg,42,4,1,3,256,195,1.3128,14862
gallery,42_c5s5_1.jpg,gallery/42_c5s5_1.jpg,42,5,5,1,232,186,1.2473,20326
gallery,42_c6s1_2.jpg,gallery/42_c6s1_2.jpg,42,6,1,2,327,257,1.2724,34758
gallery,42_c6s1_8.jpg,gallery/42_c6s1_8.jpg,42,6,1,8,221,187,1.1818,25727
gallery,42_c6s2_4.jpg,gallery/42_c6s2_4.jpg,42,6,2,4,180,246,0.7317,8911
gallery,42_c6s3_0.jpg,gallery/42_c6s3_0.jpg,42,6,3,0,83,127,0.6535,6900
gallery,42_c6s3_6.jpg,gallery/42_c6s3_6.jpg,42,6,3,6,177,127,1.3937,5690
gallery,47_c1s2_2.jpg,gallery/47_c1s2_2.jpg,47,1,2,2,74,76,0.9737,3840
gallery,47_c2s5_1.jpg,gallery/47_c2s5_1.jpg,47,2,5,1,128,120,1.0667,3334
gallery,47_c4s2_0.jpg,gallery/47_c4s2_0.jpg,47,4,2,0,223,134,1.6642,5600
gallery,47_c4s3_4.jpg,gallery/47_c4s3_4.jpg,47,4,3,4,134,231,0.5801,5483
gallery,47_c4s5_3.jpg,gallery/47_c4s5_3.jpg,47,4,5,3,101,168,0.6012,7180
gallery,4_c2s2_5.jpg,gallery/4_c2s2_5.jpg,4,2,2,5,152,205,0.7415,12394
gallery,4_c2s6_6.jpg,gallery/4_c2s6_6.jpg,4,2,6,6,156,204,0.7647,14613
gallery,4_c3s2_3.jpg,gallery/4_c3s2_3.jpg,4,3,2,3,223,194,1.1495,8207
gallery,4_c3s2_4.jpg,gallery/4_c3s2_4.jpg,4,3,2,4,176,189,0.9312,12187
gallery,4_c3s4_7.jpg,gallery/4_c3s4_7.jpg,4,3,4,7,181,199,0.9095,15518
gallery,4_c4s3_1.jpg,gallery/4_c4s3_1.jpg,4,4,3,1,129,171,0.7544,5962
gallery,50_c1s4_7.jpg,gallery/50_c1s4_7.jpg,50,1,4,7,131,106,1.2358,3287
gallery,50_c4s1_0.jpg,gallery/50_c4s1_0.jpg,50,4,1,0,174,217,0.8018,7681
gallery,50_c4s6_1.jpg,gallery/50_c4s6_1.jpg,50,4,6,1,210,193,1.0881,6772
gallery,50_c5s6_4.jpg,gallery/50_c5s6_4.jpg,50,5,6,4,203,136,1.4926,5837
gallery,50_c6s1_6.jpg,gallery/50_c6s1_6.jpg,50,6,1,6,219,152,1.4408,6548
gallery,52_c2s6_0.jpg,gallery/52_c2s6_0.jpg,52,2,6,0,218,208,1.0481,17362
gallery,52_c3s1_3.jpg,gallery/52_c3s1_3.jpg,52,3,1,3,200,213,0.939,13800
gallery,52_c3s2_5.jpg,gallery/52_c3s2_5.jpg,52,3,2,5,195,205,0.9512,15871
gallery,52_c4s5_4.jpg,gallery/52_c4s5_4.jpg,52,4,5,4,192,208,0.9231,12787
gallery,52_c6s5_2.jpg,gallery/52_c6s5_2.jpg,52,6,5,2,229,216,1.0602,15414
gallery,53_c1s4_1.jpg,gallery/53_c1s4_1.jpg,53,1,4,1,265,369,0.7182,33062
gallery,53_c2s1_8.jpg,gallery/53_c2s1_8.jpg,53,2,1,8,146,433,0.3372,19542
gallery,53_c4s3_2.jpg,gallery/53_c4s3_2.jpg,53,4,3,2,326,340,0.9588,15285
gallery,53_c4s6_9.jpg,gallery/53_c4s6_9.jpg,53,4,6,9,264,409,0.6455,30694
gallery,53_c5s6_3.jpg,gallery/53_c5s6_3.jpg,53,5,6,3,577,452,1.2765,32489
gallery,54_c1s6_4.jpg,gallery/54_c1s6_4.jpg,54,1,6,4,387,314,1.2325,42837
gallery,54_c2s1_0.jpg,gallery/54_c2s1_0.jpg,54,2,1,0,87,73,1.1918,4451
gallery,54_c4s5_3.jpg,gallery/54_c4s5_3.jpg,54,4,5,3,132,185,0.7135,10628
gallery,54_c6s2_2.jpg,gallery/54_c6s2_2.jpg,54,6,2,2,144,150,0.96,9023
gallery,54_c6s2_7.jpg,gallery/54_c6s2_7.jpg,54,6,2,7,373,328,1.1372,46115
gallery,55_c2s3_3.jpg,gallery/55_c2s3_3.jpg,55,2,3,3,186,191,0.9738,7172
gallery,55_c2s4_2.jpg,gallery/55_c2s4_2.jpg,55,2,4,2,168,250,0.672,7186
gallery,55_c3s1_6.jpg,gallery/55_c3s1_6.jpg,55,3,1,6,166,255,0.651,7584
gallery,55_c3s6_5.jpg,gallery/55_c3s6_5.jpg,55,3,6,5,206,158,1.3038,13965
gallery,55_c4s2_4.jpg,gallery/55_c4s2_4.jpg,55,4,2,4,193,181,1.0663,7072
gallery,57_c3s1_4.jpg,gallery/57_c3s1_4.jpg,57,3,1,4,99,106,0.934,7268
gallery,57_c3s2_1.jpg,gallery/57_c3s2_1.jpg,57,3,2,1,158,81,1.9506,3767
gallery,57_c3s2_7.jpg,gallery/57_c3s2_7.jpg,57,3,2,7,163,192,0.849,15841
gallery,57_c3s3_0.jpg,gallery/57_c3s3_0.jpg,57,3,3,0,99,77,1.2857,2944
gallery,58_c1s2_1.jpg,gallery/58_c1s2_1.jpg,58,1,2,1,737,578,1.2751,37345
gallery,58_c1s6_4.jpg,gallery/58_c1s6_4.jpg,58,1,6,4,677,358,1.8911,18660
gallery,58_c3s1_6.jpg,gallery/58_c3s1_6.jpg,58,3,1,6,797,340,2.3441,27440
gallery,58_c3s5_5.jpg,gallery/58_c3s5_5.jpg,58,3,5,5,778,387,2.0103,31798
gallery,59_c1s5_6.jpg,gallery/59_c1s5_6.jpg,59,1,5,6,335,168,1.994,17651
gallery,59_c2s6_3.jpg,gallery/59_c2s6_3.jpg,59,2,6,3,369,240,1.5375,24406
gallery,59_c4s2_5.jpg,gallery/59_c4s2_5.jpg,59,4,2,5,345,190,1.8158,24855
gallery,59_c5s5_0.jpg,gallery/59_c5s5_0.jpg,59,5,5,0,246,126,1.9524,10638
gallery,59_c5s6_7.jpg,gallery/59_c5s6_7.jpg,59,5,6,7,296,148,2.0,14188
gallery,61_c1s4_3.jpg,gallery/61_c1s4_3.jpg,61,1,4,3,275,468,0.5876,56199
gallery,61_c2s4_0.jpg,gallery/61_c2s4_0.jpg,61,2,4,0,190,198,0.9596,11856
gallery,61_c3s5_1.jpg,gallery/61_c3s5_1.jpg,61,3,5,1,234,200,1.17,18525
gallery,61_c5s2_4.jpg,gallery/61_c5s2_4.jpg,61,5,2,4,268,242,1.1074,23456
gallery,61_c5s2_5.jpg,gallery/61_c5s2_5.jpg,61,5,2,5,194,228,0.8509,18966
gallery,62_c1s1_9.jpg,gallery/62_c1s1_9.jpg,62,1,1,9,338,574,0.5889,28470
gallery,62_c1s2_4.jpg,gallery/62_c1s2_4.jpg,62,1,2,4,254,510,0.498,26000
gallery,62_c1s4_2.jpg,gallery/62_c1s4_2.jpg,62,1,4,2,266,463,0.5745,18446
gallery,62_c2s2_6.jpg,gallery/62_c2s2_6.jpg,62,2,2,6,215,254,0.8465,6849
gallery,62_c3s2_5.jpg,gallery/62_c3s2_5.jpg,62,3,2,5,258,424,0.6085,32493
gallery,62_c4s4_8.jpg,gallery/62_c4s4_8.jpg,62,4,4,8,413,467,0.8844,31146
gallery,64_c1s5_9.jpg,gallery/64_c1s5_9.jpg,64,1,5,9,144,233,0.618,6286
gallery,64_c2s4_5.jpg,gallery/64_c2s4_5.jpg,64,2,4,5,175,138,1.2681,9647
gallery,64_c4s4_1.jpg,gallery/64_c4s4_1.jpg,64,4,4,1,311,271,1.1476,15655
gallery,64_c4s6_6.jpg,gallery/64_c4s6_6.jpg,64,4,6,6,171,142,1.2042,9650
gallery,64_c5s4_2.jpg,gallery/64_c5s4_2.jpg,64,5,4,2,144,135,1.0667,7249
gallery,64_c5s6_7.jpg,gallery/64_c5s6_7.jpg,64,5,6,7,93,188,0.4947,4120
gallery,67_c1s4_7.jpg,gallery/67_c1s4_7.jpg,67,1,4,7,111,130,0.8538,2963
gallery,67_c3s1_6.jpg,gallery/67_c3s1_6.jpg,67,3,1,6,133,133,1.0,3593
gallery,67_c4s6_2.jpg,gallery/67_c4s6_2.jpg,67,4,6,2,169,148,1.1419,4416
gallery,69_c3s2_6.jpg,gallery/69_c3s2_6.jpg,69,3,2,6,145,112,1.2946,9574
gallery,69_c4s1_1.jpg,gallery/69_c4s1_1.jpg,69,4,1,1,109,176,0.6193,9620
gallery,69_c4s2_6.jpg,gallery/69_c4s2_6.jpg,69,4,2,6,182,195,0.9333,7793
gallery,69_c5s6_1.jpg,gallery/69_c5s6_1.jpg,69,5,6,1,126,87,1.4483,6495
gallery,69_c6s4_5.jpg,gallery/69_c6s4_5.jpg,69,6,4,5,119,213,0.5587,4808
gallery,69_c6s5_8.jpg,gallery/69_c6s5_8.jpg,69,6,5,8,123,81,1.5185,6097
gallery,72_c2s1_0.jpg,gallery/72_c2s1_0.jpg,72,2,1,0,111,89,1.2472,2570
gallery,72_c2s4_2.jpg,gallery/72_c2s4_2.jpg,72,2,4,2,86,91,0.9451,2248
gallery,72_c3s5_4.jpg,gallery/72_c3s5_4.jpg,72,3,5,4,145,293,0.4949,13626
gallery,72_c4s1_3.jpg,gallery/72_c4s1_3.jpg,72,4,1,3,69,107,0.6449,4231
gallery,72_c5s6_8.jpg,gallery/72_c5s6_8.jpg,72,5,6,8,83,208,0.399,3798
gallery,74_c1s1_8.jpg,gallery/74_c1s1_8.jpg,74,1,1,8,94,98,0.9592,2665
gallery,74_c1s4_2.jpg,gallery/74_c1s4_2.jpg,74,1,4,2,143,99,1.4444,3282
gallery,74_c1s6_5.jpg,gallery/74_c1s6_5.jpg,74,1,6,5,97,85,1.1412,2406
gallery,74_c4s6_6.jpg,gallery/74_c4s6_6.jpg,74,4,6,6,119,101,1.1782,3114
gallery,74_c6s3_3.jpg,gallery/74_c6s3_3.jpg,74,6,3,3,87,112,0.7768,2499
gallery,75_c3s5_8.jpg,gallery/75_c3s5_8.jpg,75,3,5,8,214,196,1.0918,6948
gallery,75_c4s3_0.jpg,gallery/75_c4s3_0.jpg,75,4,3,0,211,201,1.0498,7335
gallery,75_c5s2_11.jpg,gallery/75_c5s2_11.jpg,75,5,2,11,217,197,1.1015,6631
gallery,75_c5s3_10.jpg,gallery/75_c5s3_10.jpg,75,5,3,10,222,203,1.0936,6709
gallery,76_c1s1_4.jpg,gallery/76_c1s1_4.jpg,76,1,1,4,94,80,1.175,4355
gallery,76_c1s3_0.jpg,gallery/76_c1s3_0.jpg,76,1,3,0,254,356,0.7135,12033
gallery,76_c1s5_5.jpg,gallery/76_c1s5_5.jpg,76,1,5,5,110,146,0.7534,6687
gallery,76_c2s5_8.jpg,gallery/76_c2s5_8.jpg,76,2,5,8,241,232,1.0388,8065
gallery,76_c3s4_9.jpg,gallery/76_c3s4_9.jpg,76,3,4,9,428,223,1.9193,31201
gallery,76_c3s5_3.jpg,gallery/76_c3s5_3.jpg,76,3,5,3,207,179,1.1564,6734
gallery,76_c3s6_7.jpg,gallery/76_c3s6_7.jpg,76,3,6,7,128,98,1.3061,7911
gallery,76_c5s6_1.jpg,gallery/76_c5s6_1.jpg,76,5,6,1,364,273,1.3333,31291
gallery,77_c1s2_2.jpg,gallery/77_c1s2_2.jpg,77,1,2,2,150,135,1.1111,9723
gallery,77_c1s4_7.jpg,gallery/77_c1s4_7.jpg,77,1,4,7,103,81,1.2716,2463
gallery,77_c2s6_4.jpg,gallery/77_c2s6_4.jpg,77,2,6,4,289,242,1.1942,20219
gallery,77_c4s1_1.jpg,gallery/77_c4s1_1.jpg,77,4,1,1,209,231,0.9048,12435
gallery,77_c5s6_5.jpg,gallery/77_c5s6_5.jpg,77,5,6,5,174,143,1.2168,11374
gallery,79_c1s5_6.jpg,gallery/79_c1s5_6.jpg,79,1,5,6,272,280,0.9714,18145
gallery,79_c2s4_7.jpg,gallery/79_c2s4_7.jpg,79,2,4,7,222,292,0.7603,16245
gallery,79_c3s1_2.jpg,gallery/79_c3s1_2.jpg,79,3,1,2,98,173,0.5665,7178
gallery,79_c3s1_5.jpg,gallery/79_c3s1_5.jpg,79,3,1,5,335,360,0.9306,33387
gallery,79_c6s2_2.jpg,gallery/79_c6s2_2.jpg,79,6,2,2,215,258,0.8333,17883
gallery,7_c1s2_1.jpg,gallery/7_c1s2_1.jpg,7,1,2,1,136,127,1.0709,3763
gallery,7_c1s5_0.jpg,gallery/7_c1s5_0.jpg,7,1,5,0,120,163,0.7362,4026
gallery,7_c2s3_4.jpg,gallery/7_c2s3_4.jpg,7,2,3,4,118,120,0.9833,3011
gallery,7_c3s1_6.jpg,gallery/7_c3s1_6.jpg,7,3,1,6,122,132,0.9242,3737
gallery,7_c3s3_2.jpg,gallery/7_c3s3_2.jpg,7,3,3,2,141,126,1.119,3808
gallery,7_c4s1_3.jpg,gallery/7_c4s1_3.jpg,7,4,1,3,153,134,1.1418,4428
gallery,7_c5s4_7.jpg,gallery/7_c5s4_7.jpg,7,5,4,7,118,127,0.9291,3375
gallery,83_c2s1_6.jpg,gallery/83_c2s1_6.jpg,83,2,1,6,114,90,1.2667,4621
gallery,83_c3s2_5.jpg,gallery/83_c3s2_5.jpg,83,3,2,5,106,89,1.191,4066
gallery,83_c4s1_4.jpg,gallery/83_c4s1_4.jpg,83,4,1,4,103,117,0.8803,4408
gallery,83_c5s4_8.jpg,gallery/83_c5s4_8.jpg,83,5,4,8,141,101,1.396,5798
gallery,84_c1s2_5.jpg,gallery/84_c1s2_5.jpg,84,1,2,5,132,93,1.4194,2934
gallery,84_c6s1_7.jpg,gallery/84_c6s1_7.jpg,84,6,1,7,128,89,1.4382,2460
gallery,85_c1s1_2.jpg,gallery/85_c1s1_2.jpg,85,1,1,2,69,95,0.7263,1728
gallery,85_c1s1_4.jpg,gallery/85_c1s1_4.jpg,85,1,1,4,75,70,1.0714,2587
gallery,85_c4s2_5.jpg,gallery/85_c4s2_5.jpg,85,4,2,5,70,62,1.129,2154
gallery,85_c4s3_6.jpg,gallery/85_c4s3_6.jpg,85,4,3,6,65,64,1.0156,2191
gallery,85_c5s2_0.jpg,gallery/85_c5s2_0.jpg,85,5,2,0,44,69,0.6377,1833
gallery,85_c6s2_3.jpg,gallery/85_c6s2_3.jpg,85,6,2,3,47,94,0.5,1363
gallery,86_c1s4_5.jpg,gallery/86_c1s4_5.jpg,86,1,4,5,127,241,0.527,7487
gallery,86_c2s4_4.jpg,gallery/86_c2s4_4.jpg,86,2,4,4,127,116,1.0948,8207
gallery,86_c2s6_2.jpg,gallery/86_c2s6_2.jpg,86,2,6,2,108,242,0.4463,7031
gallery,86_c3s5_8.jpg,gallery/86_c3s5_8.jpg,86,3,5,8,98,242,0.405,6713
gallery,86_c4s2_3.jpg,gallery/86_c4s2_3.jpg,86,4,2,3,201,193,1.0415,18523
gallery,87_c1s4_5.jpg,gallery/87_c1s4_5.jpg,87,1,4,5,109,170,0.6412,5790
gallery,87_c1s5_1.jpg,gallery/87_c1s5_1.jpg,87,1,5,1,44,85,0.5176,1248
gallery,87_c3s2_0.jpg,gallery/87_c3s2_0.jpg,87,3,2,0,111,146,0.7603,5069
gallery,87_c3s5_8.jpg,gallery/87_c3s5_8.jpg,87,3,5,8,134,146,0.9178,6171
gallery,87_c4s2_6.jpg,gallery/87_c4s2_6.jpg,87,4,2,6,94,155,0.6065,4767
gallery,89_c1s1_8.jpg,gallery/89_c1s1_8.jpg,89,1,1,8,421,277,1.5199,45340
gallery,89_c1s5_2.jpg,gallery/89_c1s5_2.jpg,89,1,5,2,389,346,1.1243,29219
gallery,89_c2s4_9.jpg,gallery/89_c2s4_9.jpg,89,2,4,9,372,332,1.1205,40350
gallery,89_c2s5_6.jpg,gallery/89_c2s5_6.jpg,89,2,5,6,276,191,1.445,23257
gallery,89_c5s4_4.jpg,gallery/89_c5s4_4.jpg,89,5,4,4,421,231,1.8225,15802
gallery,8_c1s5_1.jpg,gallery/8_c1s5_1.jpg,8,1,5,1,164,326,0.5031,8676
gallery,8_c2s2_2.jpg,gallery/8_c2s2_2.jpg,8,2,2,2,316,318,0.9937,14620
gallery,8_c3s2_4.jpg,gallery/8_c3s2_4.jpg,8,3,2,4,139,245,0.5673,13402
gallery,8_c3s5_0.jpg,gallery/8_c3s5_0.jpg,8,3,5,0,79,295,0.2678,4691
gallery,8_c3s6_6.jpg,gallery/8_c3s6_6.jpg,8,3,6,6,394,480,0.8208,58463
gallery,8_c3s6_8.jpg,gallery/8_c3s6_8.jpg,8,3,6,8,196,236,0.8305,23130
gallery,8_c4s4_2.jpg,gallery/8_c4s4_2.jpg,8,4,4,2,243,219,1.1096,23748
gallery,8_c4s5_3.jpg,gallery/8_c4s5_3.jpg,8,4,5,3,278,133,2.0902,16209
gallery,8_c5s1_1.jpg,gallery/8_c5s1_1.jpg,8,5,1,1,133,300,0.4433,18727
gallery,8_c5s6_6.jpg,gallery/8_c5s6_6.jpg,8,5,6,6,323,328,0.9848,16731
gallery,91_c1s1_2.jpg,gallery/91_c1s1_2.jpg,91,1,1,2,120,233,0.515,6737
gallery,91_c1s5_7.jpg,gallery/91_c1s5_7.jpg,91,1,5,7,96,246,0.3902,10609
gallery,91_c4s4_8.jpg,gallery/91_c4s4_8.jpg,91,4,4,8,93,245,0.3796,6152
gallery,91_c5s4_5.jpg,gallery/91_c5s4_5.jpg,91,5,4,5,153,241,0.6349,8300
gallery,92_c1s1_3.jpg,gallery/92_c1s1_3.jpg,92,1,1,3,139,134,1.0373,10189
gallery,92_c3s3_0.jpg,gallery/92_c3s3_0.jpg,92,3,3,0,130,181,0.7182,5209
gallery,92_c5s5_6.jpg,gallery/92_c5s5_6.jpg,92,5,5,6,182,210,0.8667,15889
gallery,92_c6s6_7.jpg,gallery/92_c6s6_7.jpg,92,6,6,7,141,138,1.0217,10228
gallery,93_c1s1_0.jpg,gallery/93_c1s1_0.jpg,93,1,1,0,99,190,0.5211,6792
gallery,93_c2s6_3.jpg,gallery/93_c2s6_3.jpg,93,2,6,3,222,390,0.5692,23603
gallery,93_c3s2_7.jpg,gallery/93_c3s2_7.jpg,93,3,2,7,144,125,1.152,5534
gallery,93_c5s3_1.jpg,gallery/93_c5s3_1.jpg,93,5,3,1,164,193,0.8497,9435
gallery,93_c5s5_5.jpg,gallery/93_c5s5_5.jpg,93,5,5,5,253,189,1.3386,7661
gallery,93_c6s2_2.jpg,gallery/93_c6s2_2.jpg,93,6,2,2,205,225,0.9111,13730
gallery,97_c1s1_1.jpg,gallery/97_c1s1_1.jpg,97,1,1,1,174,187,0.9305,7434
